# time_s X_M Y_M Z_M
8.185000000000000853e+01 5.279783383277122654e-11 4.876163372775036536e-06 2.436068584275584883e-08
8.190000000000000568e+01 5.282454674056901744e-11 4.837571231556970324e-06 2.437124778675945549e-08
8.195000000000000284e+01 5.285150052254285012e-11 4.799284360543869650e-06 2.438190364058956266e-08
8.200000000000000000e+01 5.287869758369327187e-11 4.761300342968271548e-06 2.439265431833266439e-08
8.205000000000001137e+01 5.290614035132059181e-11 4.723616786943690930e-06 2.440350075155785259e-08
8.210000000000000853e+01 5.293383128954439503e-11 4.686231310055608973e-06 2.441444387048242744e-08
8.215000000000000568e+01 5.296177288728556480e-11 4.649141552423861266e-06 2.442548462053612948e-08
8.220000000000000284e+01 5.298996766211222647e-11 4.612345172745006811e-06 2.443662395776425550e-08
8.225000000000000000e+01 5.301841816055048951e-11 4.575839848127545383e-06 2.444786284894648133e-08
8.230000000000001137e+01 5.304712695839520247e-11 4.539623273927130662e-06 2.445920227171569465e-08
8.235000000000000853e+01 5.307609666102061745e-11 4.503693163581838415e-06 2.447064321467680455e-08
8.240000000000000568e+01 5.310532995460044761e-11 4.468047253804564017e-06 2.448218668592454456e-08
8.245000000000000284e+01 5.313482949739010401e-11 4.432683292945109081e-06 2.449383369517487922e-08
8.250000000000000000e+01 5.316459798704989169e-11 4.397599047877187825e-06 2.450558526493946305e-08
8.255000000000001137e+01 5.319463816174119200e-11 4.362792303916298751e-06 2.451744243077407928e-08
8.260000000000000853e+01 5.322495279228588255e-11 4.328260863797218662e-06 2.452940624005264238e-08
8.265000000000000568e+01 5.325554468256505113e-11 4.294002547518423039e-06 2.454147775210054951e-08
8.270000000000000284e+01 5.328641666991761284e-11 4.260015192186603822e-06 2.455365803832801541e-08
8.275000000000000000e+01 5.331757163627361175e-11 4.226296654992194514e-06 2.456594818863579879e-08
8.280000000000001137e+01 5.334901249415728458e-11 4.192844808854951673e-06 2.457834930313698053e-08
8.285000000000000853e+01 5.338074218031956645e-11 4.159657540294953696e-06 2.459086248833669627e-08
8.290000000000000568e+01 5.341276367364230540e-11 4.126732754382991704e-06 2.460348886749428415e-08
8.295000000000000284e+01 5.344507998896945959e-11 4.094068372669504526e-06 2.461622957691910717e-08
8.300000000000000000e+01 5.347769417753566086e-11 4.061662333037768413e-06 2.462908576612136476e-08
8.305000000000001137e+01 5.351060932739471366e-11 4.029512589557079967e-06 2.464205859796288449e-08
8.310000000000000853e+01 5.354382857253321256e-11 3.997617113713550919e-06 2.465514925204700419e-08
8.315000000000000568e+01 5.357735510225910681e-11 3.965973895684430234e-06 2.466835892821102774e-08
8.320000000000000284e+01 5.361119210611255079e-11 3.934580935385490169e-06 2.468168882597162727e-08
8.325000000000000000e+01 5.364534282994273951e-11 3.903436251150773636e-06 2.469514016542973542e-08
8.330000000000001137e+01 5.367981055943372141e-11 3.872537876904776399e-06 2.470871418111743992e-08
8.335000000000000853e+01 5.371459862058476411e-11 3.841883862023910597e-06 2.472241212216811480e-08
8.340000000000000568e+01 5.374971038019086874e-11 3.811472271197872563e-06 2.473623525248657804e-08
8.345000000000000284e+01 5.378514924647145961e-11 3.781301184303429402e-06 2.475018485095562866e-08
8.350000000000000000e+01 5.382091873790913666e-11 3.751368701944621790e-06 2.476426222837893906e-08
8.355000000000001137e+01 5.385702231726217247e-11 3.721672931485042450e-06 2.477846868680575532e-08
8.360000000000000853e+01 5.389346353013367278e-11 3.692211998380866347e-06 2.479280555358320326e-08
8.365000000000000568e+01 5.393024596687244525e-11 3.662984042837266068e-06 2.480727417206038640e-08
8.370000000000000284e+01 5.396737326314695294e-11 3.633987219677642208e-06 2.482187590178143668e-08
8.375000000000000000e+01 5.400484910051924196e-11 3.605219698212808030e-06 2.483661211867862803e-08
8.380000000000001137e+01 5.404267720701892083e-11 3.576679662110176237e-06 2.485148421526546681e-08
8.385000000000000853e+01 5.408086137890527419e-11 3.548365312924661125e-06 2.486649361360483902e-08
8.390000000000000568e+01 5.411940544030594134e-11 3.520274862893515644e-06 2.488164174082085435e-08
8.395000000000000284e+01 5.415831326087454036e-11 3.492406537757903172e-06 2.489693003959224767e-08
8.400000000000000000e+01 5.419758876566307524e-11 3.464758578239018444e-06 2.491235997395183165e-08
8.405000000000001137e+01 5.423723592979360021e-11 3.437329238887253113e-06 2.492793302592089738e-08
8.410000000000000853e+01 5.427725877907453397e-11 3.410116787958751283e-06 2.494365069572784809e-08
8.415000000000000568e+01 5.431766139061709665e-11 3.383119507291886270e-06 2.495951450202689583e-08
8.420000000000000284e+01 5.435844793250925071e-11 3.356335694161883289e-06 2.497552599095361125e-08
8.425000000000000000e+01 5.439962263182162148e-11 3.329763659505786525e-06 2.499168672896537435e-08
8.430000000000001137e+01 5.444118970294588744e-11 3.303401724138459718e-06 2.500799828670693206e-08
8.435000000000000853e+01 5.448315345119049881e-11 3.277248223844524307e-06 2.502446226252845330e-08
8.440000000000000568e+01 5.452551823858595514e-11 3.251301507491829434e-06 2.504108027482807322e-08
8.445000000000000284e+01 5.456828848463933626e-11 3.225559936915004395e-06 2.505785396230182085e-08
8.450000000000000000e+01 5.461146866708893003e-11 3.200021886798978911e-06 2.507478498419356002e-08
8.455000000000001137e+01 5.465506333239263053e-11 3.174685745424323833e-06 2.509187502530638363e-08
8.460000000000000853e+01 5.469907711632288705e-11 3.149549916307467344e-06 2.510912580595781843e-08
8.465000000000000568e+01 5.474351465890834212e-11 3.124612810486325450e-06 2.512653904025285777e-08
8.470000000000000284e+01 5.478838068698252748e-11 3.099872853645874748e-06 2.514411647634490007e-08
8.475000000000000000e+01 5.483367999060246999e-11 3.075328483846968678e-06 2.516185988478131000e-08
8.480000000000001137e+01 5.487941742387635042e-11 3.050978151416324883e-06 2.517977105878910019e-08
8.485000000000000853e+01 5.492559790579116875e-11 3.026820318836551110e-06 2.519785181456062949e-08
8.490000000000000568e+01 5.497222642121009135e-11 3.002853460642642445e-06 2.521610399158460095e-08
8.495000000000000284e+01 5.501930813399642430e-11 2.979076067645840274e-06 2.523452948293716438e-08
8.500000000000000000e+01 5.506684811508254944e-11 2.955486636297085931e-06 2.525313016268690465e-08
8.505000000000001137e+01 5.511485156920825348e-11 2.932083677295543168e-06 2.527190794654348604e-08
8.510000000000000853e+01 5.516332377271500748e-11 2.908865713045983553e-06 2.529086477530092742e-08
8.515000000000000568e+01 5.521227007453080948e-11 2.885831277554804278e-06 2.531000261516527176e-08
8.520000000000000284e+01 5.526169589715483306e-11 2.862978916326111195e-06 2.532932345808223228e-08
8.525000000000000000e+01 5.531160673764224413e-11 2.840307186257770083e-06 2.534882932206485198e-08
8.530000000000001137e+01 5.536200823201348516e-11 2.817814658553783749e-06 2.536852227681235923e-08
8.535000000000000853e+01 5.541290602711414332e-11 2.795499912479494191e-06 2.538840439254796821e-08
8.540000000000000568e+01 5.546430584908355901e-11 2.773361538466976484e-06 2.540847776725639795e-08
8.545000000000000284e+01 5.551621351839812633e-11 2.751398138679715408e-06 2.542874453261754660e-08
8.550000000000000000e+01 5.556863493709639331e-11 2.729608326254278031e-06 2.544920684884731955e-08
8.555000000000001137e+01 5.562157608988469217e-11 2.707990725202113788e-06 2.546986690507351363e-08
8.560000000000000853e+01 5.567504304524269847e-11 2.686543970311384633e-06 2.549072691971163828e-08
8.565000000000000568e+01 5.572904203475904754e-11 2.665266708949623102e-06 2.551178916119398562e-08
8.570000000000000284e+01 5.578357935035729044e-11 2.644157598441417406e-06 2.553305592131897624e-08
8.575000000000000000e+01 5.583866129418021957e-11 2.623215304725596129e-06 2.555452950230070702e-08
8.580000000000001137e+01 5.589429430847204945e-11 2.602438505386138688e-06 2.557621225064877018e-08
8.585000000000000853e+01 5.595048492858851561e-11 2.581825888385344396e-06 2.559810654503102882e-08
8.590000000000000568e+01 5.600723978432669671e-11 2.561376151971048461e-06 2.562021479670782391e-08
8.595000000000000284e+01 5.606456560125467503e-11 2.541088004583896456e-06 2.564253944996609849e-08
8.600000000000000000e+01 5.612246923760865796e-11 2.520960165749909932e-06 2.566508299586618988e-08
8.605000000000001137e+01 5.618095769879857876e-11 2.500991366352743148e-06 2.568784797760759479e-08
8.610000000000000853e+01 5.624003796896539874e-11 2.481180343837763032e-06 2.571083692741862892e-08
8.615000000000000568e+01 5.629971719216122327e-11 2.461525847101646828e-06 2.573405243430721748e-08
8.620000000000000284e+01 5.636000261796023140e-11 2.442026634856085959e-06 2.575749712363993014e-08
8.625000000000000000e+01 5.642090160297334045e-11 2.422681475540152424e-06 2.578117365764537990e-08
8.630000000000001137e+01 5.648242161236289651e-11 2.403489147232666888e-06 2.580508473591760891e-08
8.635000000000000853e+01 5.654457023561204567e-11 2.384448437802084550e-06 2.582923309998376648e-08
8.640000000000000568e+01 5.660735533494469789e-11 2.365558147266284464e-06 2.585362157569320795e-08
8.645000000000000284e+01 5.667078464007930832e-11 2.346817080928302201e-06 2.587825295774506636e-08
8.650000000000000000e+01 5.673486609934387970e-11 2.328224055113065893e-06 2.590313010986979055e-08
8.655000000000001137e+01 5.679960778219624280e-11 2.309777895430510280e-06 2.592825593710724235e-08
8.660000000000000853e+01 5.686501788105170542e-11 2.291477436693190051e-06 2.595363338639929877e-08
8.665000000000000568e+01 5.693110471311081787e-11 2.273321522833835584e-06 2.597926544718252354e-08
8.670000000000000284e+01 5.699787674229223494e-11 2.255309007134086150e-06 2.600515515882211872e-08
8.675000000000000000e+01 5.706534268765139506e-11 2.237438753791547451e-06 2.603130564747500036e-08
8.680000000000001137e+01 5.713351119296767076e-11 2.219709632696029317e-06 2.605772001362868821e-08
8.685000000000000853e+01 5.720239112327759349e-11 2.202120523907655591e-06 2.608440143297539903e-08
8.690000000000000568e+01 5.727199148202484412e-11 2.184670316264055661e-06 2.611135312819081795e-08
8.695000000000000284e+01 5.734232141316732753e-11 2.167357907302295978e-06 2.613857836962181312e-08
8.700000000000000000e+01 5.741339020328437646e-11 2.150182203180792087e-06 2.616608047597416360e-08
8.705000000000001137e+01 5.748520732191669562e-11 2.133142118988167756e-06 2.619386282598671152e-08
8.710000000000000853e+01 5.755778253568621525e-11 2.116236579798863012e-06 2.622192889130649751e-08
8.715000000000000568e+01 5.763112549626987997e-11 2.099464516403601463e-06 2.625028211817311412e-08
8.720000000000000284e+01 5.770524612408988332e-11 2.082824869093301624e-06 2.627892603775632769e-08
8.725000000000000000e+01 5.778015449893190475e-11 2.066316586452615278e-06 2.630786423480689936e-08
8.730000000000001137e+01 5.785586086243792824e-11 2.049938625285737552e-06 2.633710034845512200e-08
8.735000000000000853e+01 5.793237562059890586e-11 2.033689950542244948e-06 2.636663807300932747e-08
8.740000000000000568e+01 5.800970940356953200e-11 2.017569535728857968e-06 2.639648117613577791e-08
8.745000000000000284e+01 5.808787315674033126e-11 2.001576363586256857e-06 2.642663352651646862e-08
8.750000000000000000e+01 5.816687771283213859e-11 1.985709422365966917e-06 2.645709896414108358e-08
8.755000000000001137e+01 5.824673420995362036e-11 1.969967709279337759e-06 2.648788142711425646e-08
8.760000000000000853e+01 5.832745397030377426e-11 1.954350229373882524e-06 2.651898491491805767e-08
8.765000000000000568e+01 5.840904850311548384e-11 1.938855995462887322e-06 2.655041348934725106e-08
8.770000000000000284e+01 5.849152950759892437e-11 1.923484028055068963e-06 2.658217127544444479e-08
8.775000000000000000e+01 5.857490896227024480e-11 1.908233355862856134e-06 2.661426248857960226e-08
8.780000000000001137e+01 5.865919918297737005e-11 1.893103016100985875e-06 2.664669145205574108e-08
8.785000000000000853e+01 5.874441236547409826e-11 1.878092051332400643e-06 2.667946245871449289e-08
8.790000000000000568e+01 5.883056105992781312e-11 1.863199512556608151e-06 2.671257991458905309e-08
8.795000000000000284e+01 5.891765803016769745e-11 1.848424458176801772e-06 2.674604829635038046e-08
8.800000000000000000e+01 5.900571625718176846e-11 1.833765953933202428e-06 2.677987215240992821e-08
8.805000000000001137e+01 5.909474894261386137e-11 1.819223072836399223e-06 2.681405610402236833e-08
8.810000000000000853e+01 5.918476963851105730e-11 1.804794895739498804e-06 2.684860488399551018e-08
8.815000000000000568e+01 5.927579225037397640e-11 1.790480511269184295e-06 2.688352333765999106e-08
8.820000000000000284e+01 5.936783056221267611e-11 1.776279013338323846e-06 2.691881628145496838e-08
8.825000000000000000e+01 5.946089876946678220e-11 1.762189503758019290e-06 2.695448866173427046e-08
8.830000000000001137e+01 5.955501131676102973e-11 1.748211091332349837e-06 2.699054550649843577e-08
8.835000000000000853e+01 5.965018290208168508e-11 1.734342891795172623e-06 2.702699192669980875e-08
8.840000000000000568e+01 5.974642848095325222e-11 1.720584027746881746e-06 2.706383311754772158e-08
8.845000000000000284e+01 5.984376339732278289e-11 1.706933628993503080e-06 2.710107439135247141e-08
8.850000000000000000e+01 5.994220337983880455e-11 1.693390832458397871e-06 2.713872117686462795e-08
8.855000000000001137e+01 6.004176416802593848e-11 1.679954780918899120e-06 2.717677892649183531e-08
8.860000000000000853e+01 6.014246191777683643e-11 1.666624624217274349e-06 2.721525321749526749e-08
8.865000000000000568e+01 6.024431308752813461e-11 1.653399518822839007e-06 2.725414972392328437e-08
8.870000000000000284e+01 6.034733442488933756e-11 1.640278627822519248e-06 2.729347422588436790e-08
8.875000000000000000e+01 6.045154294634260396e-11 1.627261120928387141e-06 2.733323262148880434e-08
8.880000000000001137e+01 6.055695606178758326e-11 1.614346174130013566e-06 2.737343088300476009e-08
8.885000000000000853e+01 6.066359147245903046e-11 1.601532969902565160e-06 2.741407510029746635e-08
8.890000000000000568e+01 6.077146720719342852e-11 1.588820697075610763e-06 2.745517147098482692e-08
8.895000000000000284e+01 6.088060167320238130e-11 1.576208550789072109e-06 2.749672630651443619e-08
8.900000000000000000e+01 6.099101387067080694e-11 1.563695732492894331e-06 2.753874605324501820e-08
8.905000000000001137e+01 6.110272280050961674e-11 1.551281449731303067e-06 2.758123723963051774e-08
8.910000000000000853e+01 6.121574796967355300e-11 1.538964916220110197e-06 2.762420652392791748e-08
8.915000000000000568e+01 6.133010926238081274e-11 1.526745351754690057e-06 2.766766068382940256e-08
8.920000000000000284e+01 6.144582695527409225e-11 1.514621982171619658e-06 2.771160662142785627e-08
8.925000000000000000e+01 6.156292188380208650e-11 1.502594039645982581e-06 2.775605142381323979e-08
8.930000000000001137e+01 6.168141507766985216e-11 1.490660761810102142e-06 2.780100222835067182e-08
8.935000000000000853e+01 6.180132806126393009e-11 1.478821392348414956e-06 2.784646633258854188e-08
8.940000000000000568e+01 6.192268278429164837e-11 1.467075180771453326e-06 2.789245116813031996e-08
8.945000000000000284e+01 6.204550163006777882e-11 1.455421382362223822e-06 2.793896430307116919e-08
8.950000000000000000e+01 6.216980768185980548e-11 1.443859258609945535e-06 2.798601352893967070e-08
8.955000000000001137e+01 6.229562419014420265e-11 1.432388076134609827e-06 2.803360668596605054e-08
8.960000000000000853e+01 6.242297496409828800e-11 1.421007107357088634e-06 2.808175179100497652e-08
8.965000000000000568e+01 6.255188430693876447e-11 1.409715630307709470e-06 2.813045701608426680e-08
8.970000000000000284e+01 6.268237701520931097e-11 1.398512928555638712e-06 2.817973068789461215e-08
8.975000000000000000e+01 6.281447864153958334e-11 1.387398291452261057e-06 2.822958136506875258e-08
8.980000000000001137e+01 6.294821503050497027e-11 1.376371013529005591e-06 2.828001770180613213e-08
8.985000000000000853e+01 6.308361257884097996e-11 1.365430394737780962e-06 2.833104852440414545e-08
8.990000000000000568e+01 6.322069827059566311e-11 1.354575740429580597e-06 2.838268284163784169e-08
8.995000000000000284e+01 6.335949965268434505e-11 1.343806361263793001e-06 2.843492983762232523e-08
9.000000000000000000e+01 6.350004505921499780e-11 1.333121573191111177e-06 2.848779888892936257e-08
